stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
19271,19271,"ПАРАШЮТНАЯ УЛ., УГ. РЕПИЩЕВОЙ УЛ.",60.017553,30.277462,0,2,bus
19268,19268,ЕЛИЗАВЕТИНСКАЯ УЛ.,60.047107,30.312778,0,2,bus
19269,19269,ЕЛИЗАВЕТИНСКАЯ УЛ.,60.047589,30.313421,0,2,bus
19265,19265,"КОЛЛЕКТИВНЫЙ САД ""СЕВЕРНЫЙ""",60.022074,30.107609,0,2,bus
3983,3983,ПОС. ЛЕНСОВЕТОВСКИЙ,59.761111,30.473889,0,2,bus
34316,34316,ПР. МАРШАЛА БЛЮХЕРА,59.979695,30.382944,0,2,bus
3982,3982,ПОС. ЛЕНСОВЕТОВСКИЙ,59.760833,30.473611,0,2,bus
19276,19276,ПР. КОРОЛЁВА,60.012507,30.268096,0,2,bus
3980,3980,ПОС. ИМЕНИ СВЕРДЛОВА,59.784167,30.697500,0,2,bus
19277,19277,"УЛ. МАРШАЛА НОВИКОВА, 4",60.010132,30.266958,0,2,bus
34312,34312,"БЕСТУЖЕВСКАЯ УЛ., МУЗЕЙ ИМЕНИ А.И.МАРИНЕСКО",59.984777,30.398793,0,2,bus
34313,34313,БОГОСЛОВСКОЕ КЛАДБИЩЕ,59.985746,30.391067,0,2,bus
3978,3978,ЕЛИЗАВЕТИНКА,60.261111,30.211667,0,2,bus
19272,19272,"ЖСК ""МОДУЛЬ""",60.115617,30.214570,0,2,bus
34314,34314,"ЛАБОРАТОРНЫЙ ПР., Д. 25",59.982204,30.386290,0,2,bus
19273,19273,"ЖСК ""МОДУЛЬ""",60.116132,30.212819,0,2,bus
34315,34315,"ЛАБОРАТОРНЫЙ ПР., Д. 25",59.983159,30.387678,0,2,bus
19287,19287,"СТ. МЕТРО ""ОЗЕРКИ""",60.036799,30.319709,0,2,bus
3990,3990,"ПР. ЛУНАЧАРСКОГО, УГОЛ УЛ. ДЕМЬЯНА БЕДНОГО",60.033056,30.380278,0,2,bus
3991,3991,УЛ. ДЕМЬЯНА БЕДНОГО,60.033735,30.379702,0,2,bus
3988,3988,ОКТЯБРЬСКАЯ НАБ.,59.871743,30.477585,0,2,bus
19285,19285,"СЕРЕБРИСТЫЙ БУЛЬВ., 13",60.002194,30.281609,0,2,bus
19284,19284,УЛ. БРЯНЦЕВА,60.038060,30.406487,0,2,bus
19283,19283,ГРАЖДАНСКИЙ ПР.,60.021468,30.408095,0,2,bus
3984,3984,ДК ИМЕНИ МАЯКОВСКОГО,59.808625,30.575983,0,2,bus
19281,19281,СВЕТЛАНОВСКИЙ ПР.,60.039432,30.399658,0,2,bus
19280,19280,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" ПОСАДКА",59.990863,30.254150,0,2,bus
19295,19295,Ж.-Д. СТАНЦИЯ ЛАХТА,59.991676,30.154169,0,2,bus
19294,19294,Ж.-Д. СТАНЦИЯ ЛАХТА,59.993842,30.153708,0,2,bus
19293,19293,"ПР. ЛУНАЧАРСКОГО, УГ. ВЫБОРГСКОГО ШОССЕ",60.044404,30.315249,0,2,bus
19292,19292,ЛАХТА ЦЕНТР,59.990195,30.169055,0,2,bus
19291,19291,"ПР. ИСПЫТАТЕЛЕЙ, УГ. УЛ. МАРШАЛА НОВИКОВА",60.008233,30.266272,0,2,bus
19290,19290,"СТ. МЕТРО ""БЕГОВАЯ""",59.989039,30.202103,0,2,bus
3993,3993,ПР. СТАЧЕК НА УЛ. ЧЕРВОННОГО КАЗАЧЕСТВА,59.864620,30.262850,0,2,bus
19369,19369,КРУГОВАЯ УЛ.,60.163034,29.843910,0,2,bus
19368,19368,"ЛЕСНАЯ УЛ., ПО ТРЕБОВАНИЮ",60.166493,29.832945,0,2,bus
34536,34536,РЕЧНАЯ УЛ,60.120391,30.139889,0,2,bus
19370,19370,"ГОСТИНИЦА ""РЕПИНСКАЯ""",60.163429,29.855733,0,2,bus
19373,19373,"ПОС. РЕПИНО, САНАТОРИЙ",60.159244,29.885495,0,2,bus
19372,19372,"ПАНСИОНАТ ""ЗАРЯ""",60.161305,29.879637,0,2,bus
3950,3950,НОВОСИБИРСКАЯ УЛ.,59.990748,30.306575,0,2,bus
19375,19375,"ПОС. СОЛНЕЧНОЕ, ЛЕНИНГРАДСКАЯ УЛ.",60.153115,29.908615,0,2,bus
19374,19374,"ПОС. РЕПИНО, ""ПЕНАТЫ""",60.155803,29.894137,0,2,bus
3951,3951,НОВОСИБИРСКАЯ УЛ.,59.991665,30.307996,0,2,bus
3936,3936,ПОС. МЕТАЛЛОСТРОЙ Ж.-Д. ПЕРЕЕЗД,59.806043,30.570808,0,2,bus
19361,19361,"ПРИМОРСКОЕ ШОССЕ,512",60.188770,29.736970,0,2,bus
19360,19360,"САНАТОРИЙ ""БАЛТИЙСКИЙ БЕРЕГ""",60.189609,29.725222,0,2,bus
19363,19363,СПОРТИВНАЯ УЛ.,60.184700,29.756699,0,2,bus
19362,19362,"Г. ЗЕЛЕНОГОРСК, ПАНСИОНАТ ""БЕЛОЕ СОЛНЦЕ"", ПО ТРЕБОВАНИЮ",60.187119,29.747129,0,2,bus
34535,34535,ВАЛДАЙСКАЯ УЛ.,59.803827,30.375015,0,2,bus
3940,3940,"МОСКОВСКОЕ ШОССЕ,25",59.822580,30.359310,0,2,bus
19365,19365,МОРСКАЯ УЛ.,60.175838,29.797497,0,2,bus
3941,3941,"МОСКОВСКОЕ ШОССЕ,25",59.823290,30.358840,0,2,bus
34534,34534,"КУЗЬМИНСКОЕ ШОССЕ, 66",59.733037,30.381851,0,2,bus
19364,19364,КОМАРОВСКИЙ БЕРЕГ,60.181237,29.769280,0,2,bus
34533,34533,"УЛ. БУРЦЕВА, 4",59.836255,30.203880,0,2,bus
19367,19367,"ПОС. РЕПИНО, ПРИМОРСКОЕ ШОССЕ, 469",60.168729,29.820383,0,2,bus
19366,19366,КАВАЛЕРИЙСКАЯ УЛ.,60.172839,29.805447,0,2,bus
34554,34554,"УЛ. РУСТАВЕЛИ, 37",60.012560,30.434152,0,2,bus
34555,34555,"УРАЛЬСКАЯ УЛ., УГОЛ ПЕР. ДЕКАБРИСТОВ",59.955899,30.248100,0,2,bus
34553,34553,УЛ. ЧЕРКАСОВА,60.023191,30.419123,0,2,bus
34558,34558,"Пр. Ветеранов, 183",59.839743,30.095874,0,2,trolley
34559,34559,"Пр. Ветеранов, 183",59.838920,30.098427,0,2,trolley
34556,34556,ВЯЗОВАЯ УЛ.,59.967506,30.271970,0,2,bus
34557,34557,ПР. ДИНАМО,59.968181,30.270695,0,2,bus
19376,19376,УЛ. ТАНКИСТОВ,60.150450,29.923035,0,2,bus
3957,3957,ПАРАШЮТНАЯ УЛ. УГ. УЛ. МАРШАЛА НОВИКОВА,60.017832,30.272764,0,2,bus
3956,3956,ОЧИСТНЫЕ СООРУЖЕНИЯ,59.891944,29.874444,0,2,bus
3959,3959,ПЕТЕРГОФСКОЕ ШОССЕ,59.847854,30.175109,0,2,bus
19337,19337,РЕХКОЛОВСКОЕ ШОССЕ,59.734773,30.300282,0,2,bus
3918,3918,КРАСНОПУТИЛОВСКАЯ УЛ. УГ. АВТОВСКОЙ УЛ.,59.869167,30.270278,0,2,bus
3917,3917,"А.С. ""УЛ. КОСТЮШКО"", ПОСАДКИ И ВЫСАДКИ НЕТ",59.841830,30.309010,0,2,bus
34497,34497,ПР. ЛУНАЧАРСКОГО,60.041997,30.334172,0,2,bus
19331,19331,СИТЦЕВАЯ УЛ.,59.998956,30.244748,0,2,bus
34496,34496,ПР. ЛУНАЧАРСКОГО,60.042965,30.335141,0,2,bus
34499,34499,УЛИЦА СИКЕЙРОСА,60.034576,30.328674,0,2,bus
34498,34498,УЧЕБНЫЙ ПЕРЕУЛОК,60.038944,30.331669,0,2,bus
19328,19328,5-Й ВЕРХНИЙ ПЕР. УГОЛ ДОМОСТРОИТЕЛЬНОЙ УЛ,60.069619,30.372781,0,2,bus
3910,3910,КАНТЕМИРОВСКАЯ УЛ. УГ. ПОЛЮСТРОВСКОГО ПР.,59.986574,30.356305,0,2,bus
19335,19335,КРАСНОСЕЛЬСКОЕ ШОССЕ,59.718060,30.282390,0,2,bus
3911,3911,КАНТЕМИРОВСКАЯ УЛ. УГ. ПОЛЮСТРОВСКОГО ПР.,59.985990,30.358440,0,2,bus
19334,19334,БОГАТЫРСКИЙ ПР.,60.002930,30.246035,0,2,bus
19332,19332,НОВОКОНДАКОПШИНО,59.705549,30.269630,0,2,bus
19354,19354,БОГАТЫРСКИЙ ПР.,60.002283,30.244924,0,2,bus
19355,19355,СИТЦЕВАЯ УЛ.,59.998379,30.243910,0,2,bus
19353,19353,КАМЫШОВАЯ УЛ. УГ. СТАРОДЕРЕВЕНСКОЙ УЛ.,60.005762,30.246814,0,2,bus
3935,3935,ПОС. МЕТАЛЛОСТРОЙ Ж.-Д. ПЕРЕЕЗД,59.806265,30.570912,0,2,bus
19359,19359,"Г. ЗЕЛЕНОГОРСК, УЛ. СВЯЗИ",60.191156,29.714155,0,2,bus
3933,3933,МЕДНОЕ ОЗЕРО,60.191148,30.142732,0,2,bus
3932,3932,"МАКУЛАТУРНЫЙ ПРОЕЗД, ПО ТРЕБОВАНИЮ",60.029167,30.261389,0,2,bus
3923,3923,ЛЕОНТЬЕВСКАЯ УЛ.,59.724210,30.408950,0,2,bus
34513,34513,"УЛ. ЖЕНИ ЕГОРОВОЙ,3",60.062771,30.306021,0,2,bus
3926,3926,ЛЕСНОЗАВОДСКАЯ УЛ.,59.868333,30.450556,0,2,bus
19348,19348,"КАМЫШОВАЯ УЛ.,38",60.009109,30.221745,0,2,bus
3925,3925,ЛЕСНОЗАВОДСКАЯ УЛ.,59.868477,30.451055,0,2,bus
3924,3924,"ЛЕРМОНТОВСКИЙ ПР.,10",59.922754,30.292482,0,2,bus
19437,19437,"Г. СЕСТРОРЕЦК, УЛ. БОРИСОВА",60.101382,29.973629,0,2,bus
3884,3884,"ДУНАЙСКИЙ ПР., УГ. КУПЧИНСКОЙ УЛ.",59.836667,30.387500,0,2,bus
34479,34479,"8-Й ВЕРХНИЙ ПЕРЕУЛОК, УГ. ПР. ЭНГЕЛЬСА",60.081575,30.358069,0,2,bus
19436,19436,РУЧЕЙНАЯ УЛ.,60.044355,29.974501,0,2,bus
34478,34478,"ЮНТОЛОВСКИЙ ПР., Д. 43",60.030981,30.136543,0,2,bus
19439,19439,Ж.-Д. СТАНЦИЯ ГОРСКАЯ,60.038960,29.975885,0,2,bus
34477,34477,"ЮНТОЛОВСКИЙ ПР., Д. 43",60.030947,30.135596,0,2,bus
3886,3886,Ж.-Д. ПЛАТФОРМА СЕРГИЕВО,59.833730,30.091360,0,2,bus
34476,34476,НЕВЕЛЬСКАЯ УЛ.,59.903581,30.242726,0,2,bus
19438,19438,ШКОЛА № 541,60.098157,29.972979,0,2,bus
34475,34475,ПР. СТАЧЕК,59.845637,30.213986,0,2,bus
19433,19433,Ж.-Д. СТ. АЛЕКСАНДРОВСКАЯ,60.049926,29.975950,0,2,bus
34474,34474,"АВАНГАРДНАЯ УЛ., Д.39",59.829795,30.182266,0,2,bus
19432,19432,"ПР. ЛЕНИНА, ПО ТРЕБОВАНИЮ",60.205438,29.708004,0,2,bus
34473,34473,"АВАНГАРДНАЯ УЛ., Д.22",59.830086,30.182545,0,2,bus
3882,3882,ДОРОГА НА КАНОНЕРСКИЙ ОСТРОВ,59.905590,30.235680,0,2,bus
19435,19435,Ж.-Д. СТ. АЛЕКСАНДРОВСКАЯ,60.050634,29.976926,0,2,bus
19434,19434,КЛАДБИЩЕ,60.109141,29.972050,0,2,bus
3883,3883,45 КМ (ПОСАДКА),60.211997,29.931566,0,2,bus
19429,19429,"ПУХТОЛОВСКАЯ ДОРОГА, ПО ТРЕБОВАНИЮ",60.213907,29.730194,0,2,bus
19431,19431,Ж.-Д. ПЛАТФОРМА ТАРХОВКА,60.060061,29.973989,0,2,bus
19430,19430,"ПР. ЛЕНИНА, 71, ПО ТРЕБОВАНИЮ",60.210351,29.718830,0,2,bus
3872,3872,УЛ. САНТЬЯГО-ДЕ-КУБА,60.031936,30.353893,0,2,bus
19425,19425,"ДОРОГА В ЖИЛГОРОДОК КРАСАВИЦА, ПО ТРЕБОВАНИЮ",60.232591,29.770593,0,2,bus
3873,3873,УЛ. САНТЬЯГО-ДЕ-КУБА,60.031765,30.355483,0,2,bus
19424,19424,УЛ. КОМБАТА ШИРОКОВА,60.114367,29.968284,0,2,bus
19427,19427,Ж.-Д. ПЛАТФОРМА ТАРХОВКА,60.059104,29.974767,0,2,bus
19426,19426,"ДРУЖИННОЕ ОЗЕРО, ПО ТРЕБОВАНИЮ",60.226941,29.759441,0,2,bus
34494,34494,"ПР. ПРОСВЕЩЕНИЯ, УГ. УЛ. ЕСЕНИНА",60.050903,30.341379,0,2,bus
3901,3901,"ИНДУСТРИАЛЬНЫЙ ПР., УГ. ХАСАНСКОЙ УЛ.",59.936867,30.476944,0,2,bus
19452,19452,"ОТЕЛЬ ""ОЛЬГИНО"", ЦЕНТР. ВЪЕЗД, ПО ТРЕБОВАНИЮ",59.997280,30.106230,0,2,bus
34495,34495,ПОЭТИЧЕСКИЙ БУЛЬВАР,60.045543,30.337021,0,2,bus
19453,19453,"ПИОНЕРЛАГЕРЬ ""БАСКОМФЛОТА"", ПО ТРЕБОВАНИЮ",60.205527,29.526708,0,2,bus
3900,3900,"ИНДУСТРИАЛЬНЫЙ ПР., УГ. ХАСАНСКОЙ УЛ.",59.937222,30.476111,0,2,bus
19454,19454,"ПИОНЕРЛАГЕРЬ ""БАСКОМФЛОТА"", ПО ТРЕБОВАНИЮ",60.205260,29.527046,0,2,bus
19455,19455,"УЛ. МОСИНА, 24",60.088617,29.965718,0,2,bus
19448,19448,МАЛАЯ КАНОНЕРСКАЯ УЛ.,60.096449,29.955363,0,2,bus
19449,19449,"РАБОЧИЙ ПОСЕЛОК, ПО ТРЕБОВАНИЮ",60.009263,30.026858,0,2,bus
3899,3899,ИЗМАЙЛОВСКИЙ ПР.,59.908336,30.308857,0,2,bus
19450,19450,"РАБОЧИЙ ПОСЕЛОК, ПО ТРЕБОВАНИЮ",60.009869,30.025839,0,2,bus
19451,19451,"ПРИРОДНЫЙ ЗАКАЗНИК, ПО ТРЕБОВАНИЮ",60.002704,30.069870,0,2,bus
19444,19444,Ж.-Д. СТАНЦИЯ СЕСТРОРЕЦК,60.093478,29.960606,0,2,bus
3893,3893,ЗАРЕЧНАЯ УЛ. 14,59.776111,30.145000,0,2,bus
34486,34486,ЖЕМЧУЖНАЯ УЛ.,60.058253,29.997072,0,2,bus
3892,3892,ЗАЯЧИЙ РЕМИЗ,59.869722,29.880556,0,2,bus
3895,3895,ЗВЕЗДНАЯ УЛ.,59.835278,30.366944,0,2,bus
34484,34484,МАТРОССКАЯ УЛ.,60.051356,30.001313,0,2,bus
34485,34485,РЫБАЦКАЯ УЛ.,60.055071,29.998928,0,2,bus
19440,19440,Ж.-Д. СТАНЦИЯ ГОРСКАЯ,60.040080,29.976733,0,2,bus
19441,19441,АДМИНИСТРАЦИЯ,60.094283,29.970539,0,2,bus
34483,34483,СТАРОДЕРЕВЕНСКАЯ УЛ.,59.996960,30.243470,0,2,bus
34480,34480,"УЛ. НИКОЛАЯ РУБЦОВА, УГ. ПР. ЭНГЕЛЬСА",60.073672,30.350942,0,2,bus
19442,19442,ГОРСКОЕ КЛАДБИЩЕ,60.032073,29.987197,0,2,bus
3891,3891,Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ,59.879919,29.864144,0,2,bus
3890,3890,Ж.-Д. ПЛАТФОРМА СОРТИРОВОЧНАЯ,59.866667,30.423889,0,2,bus
34481,34481,"УЛ. НИКОЛАЯ РУБЦОВА, УГ. ПР. ЭНГЕЛЬСА",60.074353,30.352425,0,2,bus
19443,19443,ГОРСКОЕ КЛАДБИЩЕ,60.033168,29.985316,0,2,bus
3854,3854,ВОКЗАЛ,59.722469,30.427810,0,2,bus
19407,19407,ДЕТСКИЙ САД,60.089693,29.954423,0,2,bus
19406,19406,ДЮНЫ,60.142282,29.958097,0,2,bus
19405,19405,"ПОС. СОЛНЕЧНОЕ, ВОКЗАЛЬНАЯ УЛ.",60.148138,29.936446,0,2,bus
3853,3853,"Г. ПЕТЕРГОФ, УНИВЕРСИТЕТ",59.881410,29.826780,0,2,bus
19404,19404,ВОКЗАЛ,60.094629,29.955951,0,2,bus
3850,3850,"Г. ПЕТЕРГОФ, УНИВЕРСИТЕТ",59.881260,29.827050,0,2,bus
19403,19403,ВОКЗАЛ,60.093901,29.956107,0,2,bus
19401,19401,МАЛАЯ КАНОНЕРСКАЯ УЛ.,60.096432,29.955204,0,2,bus
3848,3848,"ЗАВОДСКОЙ ПР., 52",59.730243,30.587087,0,2,bus
19400,19400,МОРСКАЯ УЛ.,60.099825,29.955497,0,2,bus
19398,19398,УЛ. ГРИГОРЬЕВА,60.102992,29.954009,0,2,bus
3844,3844,"ВОЛХОНСКОЕ ШОССЕ,6",59.789488,30.182705,0,2,bus
3845,3845,ВОЛХОНСКОЕ ШОССЕ,59.826140,30.079987,0,2,bus
34433,34433,ПЕРЕВАЛОЧНАЯ УЛ.,59.864541,30.233580,0,2,bus
3871,3871,"ДВОРЕЦ СПОРТИВНЫХ ИГР ""ЗЕНИТ""",60.003688,30.398759,0,2,bus
19423,19423,РАЗЛИВ,60.076670,29.964126,0,2,bus
19421,19421,РАЗЛИВ,60.075440,29.964702,0,2,bus
19418,19418,"ДРУЖИННОЕ ОЗЕРО, ПО ТРЕБОВАНИЮ",60.227047,29.760677,0,2,bus
19416,19416,"ПУХТОЛОВСКАЯ ДОРОГА, ПО ТРЕБОВАНИЮ",60.215371,29.734770,0,2,bus
19414,19414,"ПР. ЛЕНИНА, 71, ПО ТРЕБОВАНИЮ",60.210567,29.720091,0,2,bus
19412,19412,ЗАРЕЧНАЯ ДОРОГА,60.120840,29.973390,0,2,bus
3861,3861,ГАРАЖ ДЭУ,59.723604,30.440733,0,2,bus
3860,3860,ГАРАЖ ДЭУ,59.723333,30.440556,0,2,bus
19413,19413,"ПР. ЛЕНИНА, ПО ТРЕБОВАНИЮ",60.205304,29.708151,0,2,bus
19410,19410,"УЛ. ТОКАРЕВА, 3",60.085860,29.955150,0,2,bus
19411,19411,"УЛ. ТОКАРЕВА, 3",60.086055,29.955362,0,2,bus
19408,19408,САДОВОДСТВО СИЗ,60.131594,29.985219,0,2,bus
19409,19409,ДЕТСКИЙ САД,60.090069,29.954887,0,2,bus
4401,4401,22 КМ,59.874380,30.673680,0,2,bus
4402,4402,22 КМ,59.874472,30.673956,0,2,bus
22003,22003,"УЛ. ДОБЛЕСТИ, УГОЛ УЛ. МАРШАЛА ЗАХАРОВА",59.857446,30.177673,0,2,bus
22002,22002,52 КМ,59.889560,31.191140,0,2,bus
4403,4403,"СТАНЦИЯ МЕТРО ""УЛИЦА ДЫБЕНКО""",59.906789,30.483862,0,2,bus
39103,39103,"Суздальский пр., угол ул. Композиторов, по требованию",60.065433,30.319292,0,2,trolley
39102,39102,ОРБИТАЛЬНАЯ УЛ.,59.761983,30.310693,0,2,bus
39101,39101,УЛ. СТРУВЕ,59.763424,30.323938,0,2,bus
4415,4415,УНИВЕРСИТЕТСКАЯ НАБ.,59.941729,30.305099,0,2,bus
39082,39082,МЕРИДИАННАЯ УЛ.,59.765750,30.311430,0,2,bus
39081,39081,"УЛ. СТРУВЕ, Д. 12",59.765600,30.319217,0,2,bus
4397,4397,"УЛ. ПОДВОЙСКОГО, ПОСАДКИ И ВЫСАДКИ НЕТ",59.917939,30.498601,0,2,bus
4399,4399,РАЗМЕТЕЛЕВО,59.899209,30.674048,0,2,bus
4398,4398,36 КМ,59.913884,30.908636,0,2,bus
39061,39061,"Ст. метро ""Кировский завод""",59.878887,30.260409,0,2,trolley
4374,4374,ПР. МЕТАЛЛИСТОВ УГ. ЗАМШИНОЙ УЛ.,59.971909,30.396809,0,2,bus
4375,4375,КОНДРАТЬЕВСКИЙ ПР. УГ. ПР. МЕТАЛЛИСТОВ,59.973799,30.389443,0,2,bus
4379,4379,36 КМ,59.913645,30.908644,0,2,bus
4376,4376,КОНДРАТЬЕВСКИЙ ПР. УГ. ПР. МЕТАЛЛИСТОВ,59.973750,30.390650,0,2,bus
39041,39041,"Шуваловский пр., угол Комендантского пр.",60.027644,30.234740,0,2,trolley
39042,39042,Шуваловский пр. Политехнический колледж,60.025379,30.229836,0,2,trolley
39043,39043,"Пр. Авиаконструкторов, угол Шуваловского пр.",60.025647,30.227959,0,2,trolley
39044,39044,"Пр. Авиаконструкторов, 49",60.027440,30.223474,0,2,trolley
39046,39046,"Пр. Авиаконструкторов, 49",60.026367,30.224837,0,2,trolley
39047,39047,"Пр. Авиаконструкторов, угол Глухарской ул.",60.029271,30.217541,0,2,trolley
39048,39048,Глухарская ул.,60.030173,30.216597,0,2,trolley
21962,21962,СЕРЕБРИСТЫЙ БУЛЬВАР,60.004676,30.280946,0,2,bus
39049,39049,Плесецкая ул.,60.032390,30.212681,0,2,trolley
21963,21963,"СЕРЕБРИСТЫЙ БУЛЬВ.,13",60.001514,30.281583,0,2,bus
39050,39050,Нижне-Каменская ул.,60.032621,30.221801,0,2,trolley
21964,21964,"СТ. МЕТРО ""КОМЕНДАНТСКИЙ ПРОСПЕКТ""",60.008803,30.262098,0,2,bus
21942,21942,ДАЛЬНЕВОСТОЧНЫЙ ПР.,59.881698,30.468639,0,2,bus
4476,4476,"СЕРТОЛОВО, УЛ. ЛАРИНА",60.143961,30.205186,0,2,bus
4477,4477,МЕДНОЕ ОЗЕРО,60.191134,30.142293,0,2,bus
4478,4478,"ДОРОГА НА ЕЛИЗАВЕТИНКУ, ПО ТРЕБОВАНИЮ",60.181244,30.133037,0,2,bus
4479,4479,"ПАРГОЛОВО, ШКОЛА № 474",60.076128,30.274562,0,2,bus
39161,39161,"Ст. метро ""Ладожская""",59.931907,30.440067,0,2,tram
4474,4474,"ПАРГОЛОВО, ВЫБОРГСКОЕ ШОССЕ, 499",60.092598,30.257340,0,2,bus
4454,4454,"УЛ. ПРОКОФЬЕВА, УГОЛ УЛ. КОМПОЗИТОРОВ",60.063623,30.317262,0,2,bus
39125,39125,"Северный пр., угол Тихорецкого пр.",60.032276,30.363519,0,2,trolley
39124,39124,Ул. Сантьяго-де-Куба,60.031718,30.354794,0,2,trolley
4434,4434,ПЛАТФОРМА НОВАЯ ОХТА,60.033411,30.432563,0,2,bus
39123,39123,Ул. Сантьяго-де-Куба,60.031889,30.353729,0,2,trolley
39122,39122,Северный пр.,60.031255,30.345303,0,2,trolley
39104,39104,"Ул. Жени Егоровой, по требованию",60.066496,30.314048,0,2,trolley
39105,39105,"Ул. Жени Егоровой, по требованию",60.065853,30.315600,0,2,trolley
39106,39106,Орлово-Денисовский пр.,60.058517,30.267631,0,2,trolley
21902,21902,УЛ. ИЛЬЮШИНА,60.009789,30.236167,0,2,bus
39117,39117,Пл. Шевченко,59.966939,30.305576,0,2,trolley
21903,21903,"ПЛАНЕРНАЯ УЛ., УГ. КАМЫШОВОЙ УЛ.",60.007696,30.236376,0,2,bus
4537,4537,СЕРЕБРИСТЫЙ БУЛЬВАР,60.016336,30.286725,0,2,bus
4539,4539,ОЛЬХОВАЯ УЛ.,60.015935,30.270225,0,2,bus
4543,4543,"СТ. МЕТРО ""ПИОНЕРСКАЯ""",60.003319,30.296894,0,2,bus
4542,4542,ОЛЬХОВАЯ УЛ. ПО ПР. КОРОЛЁВА,60.015460,30.261260,0,2,bus
4529,4529,"ГЛУХАРСКАЯ УЛ., 5",60.028478,30.212638,0,2,bus
4530,4530,"ПРИДОРОЖНАЯ АЛЛЕЯ, ПОСАДКИ И ВЫСАДКИ НЕТ",60.059058,30.344882,0,2,bus
4533,4533,УЛ. МАРШАЛА НОВИКОВА,60.013254,30.268866,0,2,bus
4532,4532,ПЛ. СИКОРСКОГО,60.013169,30.264811,0,2,bus
4535,4535,"МАКУЛАТУРНЫЙ ПРОЕЗД, ПО ТРЕБОВАНИЮ",60.028970,30.264790,0,2,bus
4522,4522,28-29-Я ЛИНИИ В.О.,59.934541,30.248976,0,2,bus
4523,4523,УЛ. МАРШАЛА НОВИКОВА,60.013179,30.267912,0,2,bus
4525,4525,ОЛЬХОВАЯ УЛ.,60.015761,30.260141,0,2,bus
4515,4515,НАБ. ОБВОДНОГО КАНАЛА,59.909842,30.275673,0,2,bus
4517,4517,"АНГЛИЙСКИЙ ПР., УГ. УЛ. ДЕКАБРИСТОВ",59.923300,30.284920,0,2,bus
21863,21863,"ГИПЕРМАРКЕТ ""ЛЕНТА""",59.935769,30.494533,0,2,bus
4518,4518,ПЛ. ТРУДА. ЦЕНТРАЛЬНЫЙ ВОЕННО-МОРСКОЙ МУЗЕЙ,59.931290,30.293070,0,2,bus
21862,21862,"ГИПЕРМАРКЕТ ""ЛЕНТА""",59.935503,30.494858,0,2,bus
4519,4519,"8-9-Я ЛИНИИ В.О. СТ. МЕТРО ""ВАСИЛЕОСТРОВСКАЯ""",59.942159,30.274866,0,2,bus
4499,4499,СЕРЕБРИСТЫЙ БУЛЬВАР,60.015979,30.287252,0,2,bus
4498,4498,РУМЯНЦЕВСКИЙ САД,59.938671,30.293711,0,2,bus
21843,21843,"СЕРТОЛОВО, ЦЕНТРАЛЬНАЯ ПРОХОДНАЯ",60.139730,30.187841,0,2,bus
4497,4497,СРЕДНИЙ ПР. В.О.,59.931769,30.240834,0,2,bus
4502,4502,"СТ. МЕТРО ""ПИОНЕРСКАЯ""",60.003733,30.297997,0,2,bus
4501,4501,ПР. ТОРЕЗА,60.010558,30.346266,0,2,bus
4490,4490,БОЛЬШОЙ ПР. В.О.,59.927678,30.242100,0,2,bus
4491,4491,ОРДИНАРНАЯ УЛ.,59.963918,30.311972,0,2,bus
4488,4488,6-Й ВЕРХНИЙ ПЕР.,60.077403,30.354307,0,2,bus
4489,4489,ШКИПЕРСКИЙ ПРОТОК,59.934590,30.238590,0,2,bus
4494,4494,"8-9-Я ЛИНИИ В.О. СТ. МЕТРО ""ВАСИЛЕОСТРОВСКАЯ""",59.942051,30.276247,0,2,bus
4492,4492,"СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",59.985443,30.301428,0,2,bus
4493,4493,УЛ. ПРОФЕССОРА ПОПОВА,59.970803,30.306773,0,2,bus
4482,4482,6-Й ВЕРХНИЙ ПЕР.,60.077997,30.355149,0,2,bus
4483,4483,"8-Й ВЕРХНИЙ ПЕРЕУЛОК, УГ. ПР. ЭНГЕЛЬСА",60.081785,30.360070,0,2,bus
4480,4480,"ПАРГОЛОВО, ШКОЛА № 474",60.075628,30.275132,0,2,bus
4481,4481,"ШУВАЛОВСКИЙ ПАРК, ПО ТРЕБОВАНИЮ",60.067593,30.296400,0,2,bus
21824,21824,"ПОС. ШУШАРЫ, ПУШКИНСКАЯ УЛ., 12",59.805224,30.386437,0,2,bus
4486,4486,4-Й ВЕРХНИЙ ПЕР.,60.067148,30.369912,0,2,bus
4487,4487,5-Й ВЕРХНИЙ ПЕР. УГОЛ ДОМОСТРОИТЕЛЬНОЙ УЛ,60.070111,30.372530,0,2,bus
4484,4484,"ДОМОСТРОИТЕЛЬНАЯ УЛ., УГ. 6-ГО ВЕРХНЕГО ПЕР.",60.073284,30.374679,0,2,bus
4485,4485,4-Й ВЕРХНИЙ ПЕР.,60.066606,30.369118,0,2,bus
4604,4604,"УЛ. СИМОНОВА, УГ. УЛ. ПРОКОФЬЕВА",60.061265,30.326373,0,2,bus
4607,4607,САД БЕНУА,60.017963,30.367237,0,2,bus
